svmrbf-r6d300,svmrbf-ckd,svmrbf-r8d300,xgb-ckd,svmrbf-r9d300,xgb-fp4c,svmrbf-r7d300,svmrbf-ckdext,label
0.034365072,0.003978369,0.022959331,5.33E-05,0.022106249,0.000713646,0.031618002,0.002915915,1
0.057451227,0.01058907,0.047986767,0.000733316,0.045863934,5.60E-05,0.058288599,0.022713243,1
0.04653652,0.077940353,0.027137278,0.002664745,0.023887009,0.000281632,0.049221866,0.085243864,1
0.122234028,0.108344159,0.160355957,0.03992468,0.156048709,0.027238607,0.149311498,0.070966178,1
0.271039294,0.062043656,0.236521629,0.007001877,0.241842622,0.00379771,0.282928279,0.030439879,1
0.017525554,0.043617589,0.01685825,0.000108361,0.016772735,4.76E-05,0.016489222,0.035957737,1
0.172295317,0.026485802,0.119606055,0.011143029,0.119991349,0.20823348,0.195832253,0.040455323,1
0.030804783,0.046898996,0.035491613,0.000391662,0.035651015,0.01214838,0.03072719,0.033377775,1
0.017184721,0.016734373,0.022353445,0.000237882,0.022038889,0.000413835,0.020512948,0.082996698,1
0.018004231,0.060186527,0.015451303,0.002390146,0.015563843,0.001826525,0.024494916,0.118261209,1
0.128292661,0.016204579,0.077372252,5.66E-05,0.075672936,0.000818193,0.122933473,0.045333891,1
0.19430156,0.166863795,0.218466466,0.065330625,0.2226733,0.68571544,0.196188556,0.12819571,1
0.013014397,0.030215569,0.016403598,0.001133204,0.018854032,0.009559155,0.012267713,0.023496065,1
0.013150616,0.016392354,0.009258278,0.001665294,0.009131516,0.000213802,0.012262004,0.027336368,1
0.022354037,0.208483196,0.024902126,0.015842736,0.025130696,0.21374875,0.025713735,0.060478028,1
0.023182562,0.060563979,0.015150906,0.011762202,0.016169613,0.007557988,0.022317361,0.026814235,1
0.069816616,0.023713795,0.070876839,0.003032744,0.069351263,0.006031513,0.076864543,0.014933777,1
0.553904577,0.237661128,0.512252586,0.54619175,0.508841886,0.010735333,0.545127579,0.116316433,1
0.489922651,0.457351776,0.498056182,0.38184655,0.494457519,0.002843142,0.507649004,0.683806957,1
0.088752984,0.223448394,0.083877352,0.0366894,0.08341989,0.003032386,0.098482399,0.185698483,1
0.001060239,0.15893985,0.001034348,0.008240759,0.001084222,0.000108123,0.000891073,0.066916834,1
0.038995474,0.460949893,0.035943144,0.97491455,0.034997035,0.12209886,0.038510519,0.456494324,1
0.240240211,0.109432605,0.266648888,0.026719987,0.272033593,0.13763934,0.239897888,0.041191062,1
0.050597179,0.043492753,0.055613242,0.000379682,0.054737606,0.24904448,0.060095091,0.00537997,1
0.101552477,0.033782763,0.075246902,0.004993975,0.07647464,1.93E-05,0.099250912,0.038037209,1
0.080248286,0.023885529,0.066475144,0.000822365,0.064797643,0.00112313,0.07650834,0.012728373,1
0.000784424,0.053886771,0.000553743,1.13E-05,0.000506199,2.50E-06,0.000654212,0.035221564,1
0.023837798,0.173675928,0.032419085,0.030912638,0.03067005,0.49448657,0.030338233,0.115830072,1
0.012700766,0.018249264,0.008782244,0.000340343,0.008707527,0.000303864,0.014802659,0.020005878,1
0.033094153,0.160067794,0.031549797,0.414752,0.031143669,0.24066055,0.029073317,0.118226106,1
0.032827982,0.013512211,0.036256992,0.000491738,0.035448474,0.000422657,0.034657651,0.006895557,1
0.016772998,0.062691091,0.016827555,0.000257313,0.016657897,2.72E-05,0.01853556,0.030382826,1
0.066808151,0.032684539,0.049424505,0.002566755,0.052601155,0.4023232,0.053954214,0.035040251,1
0.588223586,0.142474539,0.573631199,0.012137294,0.570403995,0.0006271,0.588191791,0.320184262,1
0.863851635,0.074988153,0.90387576,0.029305816,0.906690092,0.55240786,0.896319307,0.158336638,1
0.037915496,0.088473844,0.046416835,0.000703335,0.043328919,0.033058524,0.047935,0.025997014,1
0.279642782,0.060635081,0.245872559,0.2006399,0.241570348,0.018844366,0.269150672,0.043408887,1
0.021314791,0.111954451,0.027214577,0.002149463,0.02630098,0.000142217,0.027432568,0.041921885,1
0.094320161,0.05167975,0.081229017,0.003052414,0.080778286,0.05504358,0.094262368,0.077466571,1
0.084425181,0.010873823,0.071167363,0.000573754,0.068725346,0.000555694,0.084079563,0.051310231,1
0.044002663,0.027594427,0.053604909,0.003872216,0.052856335,0.011203408,0.044533477,0.030148114,1
0.000943925,0.156515952,0.00061745,0.001156807,0.000620248,0.000153184,0.000809636,0.049552306,1
0.00061549,0.035878857,0.001356586,0.003786743,0.001344753,0.004125297,0.000744049,0.015269774,1
0.219923598,0.538530787,0.299711218,0.6303793,0.294505685,0.06648064,0.228191519,0.588794197,1
0.020485611,0.054479954,0.014400665,0.002061069,0.013986551,6.12E-05,0.017019833,0.058392963,1
0.064807326,0.286040112,0.061771707,0.046273947,0.064916638,0.004751504,0.076062606,0.175186444,1
0.002731146,0.019353337,0.001856835,8.90E-05,0.001974968,0.003654301,0.00284403,0.023888916,1
0.677326992,0.207018473,0.64080251,0.08878112,0.637482523,0.6185752,0.67902033,0.212713599,1
0.026737244,0.205209174,0.052293366,0.18562359,0.056205797,0.0657388,0.039646298,0.153051377,1
0.41457597,0.116340811,0.361943497,0.048937857,0.359854624,0.025966108,0.425416072,0.158422672,1
0.00199188,0.01831377,0.002001985,0.001158655,0.002339837,0.000136018,0.001793594,0.00797855,1
0.070538459,0.163246957,0.073520118,0.10986519,0.076445998,0.87944245,0.070720468,0.086046396,1
0.092587393,0.040704417,0.091503853,0.003400862,0.089024254,0.003873169,0.105544656,0.016743817,1
0.161174626,0.12949528,0.152095603,0.16392136,0.148378706,0.07981187,0.181625959,0.199332427,1
0.355413357,0.265997808,0.375066306,0.34040272,0.373727105,0.004543901,0.36016622,0.333192476,1
0.121366375,0.16714832,0.206359538,0.004262447,0.215305892,0.14544481,0.175328561,0.096556858,1
0.00980906,0.019650389,0.008847326,4.17E-06,0.008507609,2.50E-06,0.009280848,0.007969441,1
0.002092029,0.049750573,0.001898549,0.004831135,0.001765995,3.70E-06,0.001818212,0.025315008,1
0.26397569,0.072206263,0.319673123,0.005743921,0.320269674,0.009821832,0.292989406,0.033580231,1
0.268336541,0.705135956,0.270136897,0.85433066,0.268655043,0.93182176,0.262489855,0.659881296,1
0.130582241,0.054615931,0.063963948,0.011032999,0.06316084,0.6298231,0.119846818,0.059368894,1
0.468359401,0.373432993,0.446811811,0.11230016,0.4426639,0.61655474,0.47233525,0.282543346,1
0.061166386,0.132684331,0.07352542,0.039606154,0.074550011,0.041558564,0.054650923,0.126221991,1
0.152017058,0.022068646,0.167222134,0.015095353,0.168289937,0.019496083,0.156699755,0.130616763,1
0.014067853,0.022946426,0.012326375,0.000244915,0.011803322,0.000430644,0.011348097,0.024124554,1
0.301733958,0.250654229,0.274502114,0.07157177,0.269248107,0.006741285,0.29949785,0.168009015,1
0.079559384,0.026451431,0.064349007,0.001140237,0.061683524,0.000511766,0.073099986,0.022649765,1
0.010578613,0.032283435,0.012821203,0.004816711,0.01278873,0.003624618,0.012072732,0.022861041,1
0.001618393,0.025794306,0.00207533,0.000711441,0.001968461,0.015477657,0.001795773,0.041506569,1
0.021365305,0.058397066,0.014896556,0.003737986,0.012054978,0.002514243,0.017504753,0.078130461,1
0.121503955,0.103112774,0.105929378,0.006925225,0.102619679,0.41962332,0.110088898,0.14443981,1
0.002871257,0.026378433,0.002345573,4.21E-05,0.002292765,0.001453102,0.003436105,0.021867438,1
0.047620088,0.053221772,0.031784302,0.002254307,0.022475234,0.000453532,0.034777883,0.055523506,1
0.019265684,0.108548433,0.008122364,0.011232317,0.008065258,0.003587544,0.01201093,0.094916719,1
0.114248317,0.223926769,0.122019294,0.07760173,0.119512433,0.007032514,0.10891773,0.250182566,1
0.000406442,0.003837094,0.000224516,1.39E-05,0.000213128,2.43E-05,0.000293617,0.002178575,1
0.011407985,0.042220867,0.011273273,0.000321269,0.012582508,0.000509262,0.013085589,0.030237501,1
0.956743791,0.51132548,0.95435047,0.81139207,0.954014907,0.95244414,0.95936948,0.409384798,1
0.248118667,0.153994341,0.218360367,0.29067677,0.216476874,0.071928084,0.24141816,0.253205194,1
0.377242994,0.101264139,0.424521576,0.004951775,0.425782827,0.97037613,0.399889482,0.181983248,1
0.011085141,0.040697967,0.009219835,0.004093289,0.008943354,0.001027584,0.011947937,0.01376833,1
0.566123064,0.618482896,0.724027982,0.8233974,0.709643112,0.52271223,0.654341764,0.550070135,1
0.474122364,0.412820563,0.479114217,0.7285764,0.479041591,0.28444082,0.480329973,0.409888015,1
0.343142457,0.684463648,0.466874207,0.05274445,0.461213749,0.03581965,0.43158818,0.092246247,1
0.105263086,0.047829815,0.084391054,0.005761862,0.08525421,0.13671142,0.103152289,0.100619147,1
0.161135568,0.293045153,0.145432973,0.24971539,0.144209409,0.08094108,0.160015978,0.29514786,1
0.243318043,0.205639523,0.222082456,0.47297972,0.222449207,0.18981898,0.237487698,0.312164104,1
0.312415167,0.219656489,0.283584022,0.007745266,0.276999566,0.30587137,0.318252366,0.10743027,1
0.158488345,0.146537225,0.166653369,0.01614964,0.164848667,0.006397307,0.170574519,0.074879152,1
0.002851152,0.025751701,0.001811289,0.002171934,0.001681752,3.46E-06,0.002147175,0.012467579,1
0.010034977,0.028277987,0.006548754,0.001581073,0.006264367,2.62E-06,0.008918906,0.013343574,1
0.007957248,0.046635355,0.00649384,0.001065433,0.006447028,0.001454592,0.00802701,0.03332808,1
0.022715898,0.077092934,0.025241919,0.005010665,0.025043252,0.004137397,0.023574657,0.082821343,1
0.087771458,0.052541418,0.085596454,0.002796531,0.085534788,0.009040237,0.095899728,0.058738462,1
0.008701673,0.001908215,0.006251901,3.68E-05,0.006032997,5.48E-06,0.00765956,0.008261226,1
0.145796587,0.175880313,0.114831341,0.10356867,0.113972015,0.11190581,0.14088088,0.123680318,1
0.052387962,0.133974739,0.061861192,0.32292813,0.061902617,3.12E-05,0.05123344,0.124248735,1
0.119208073,0.009885966,0.075322782,0.004919529,0.078894397,0.011653364,0.106118416,0.022021593,1
0.125994944,0.056458655,0.091819941,0.020573258,0.083945744,0.3621682,0.098536192,0.067397351,1
0.056973859,0.012474253,0.048459806,0.003383219,0.046595904,0.105838835,0.053394372,0.024209836,1
0.534807669,0.69457249,0.545764811,0.9697659,0.551739185,0.8190931,0.552747676,0.391283334,1
0.315851275,0.357558136,0.49012073,0.8375629,0.49272218,0.49448007,0.376239103,0.262769885,1
0.358837273,0.021622895,0.311321346,0.003041267,0.30679829,0.005568087,0.349297939,0.080204726,1
0.078267339,0.067058462,0.081174467,0.016477406,0.080336652,0.3700589,0.096576498,0.04508458,1
0.003621278,0.024533288,0.002697282,0.000118971,0.002725966,4.77E-05,0.003542176,0.064588569,1
0.410723223,0.041572264,0.363567595,0.003381789,0.35642155,0.018152118,0.404465345,0.077956358,1
0.258730292,0.02524727,0.333862659,0.011540473,0.331812474,0.27182078,0.294627891,0.021302937,1
0.795648301,0.367035136,0.867392419,0.34594852,0.862660382,0.4912076,0.766602026,0.391839805,1
0.150632225,0.188203075,0.096634645,0.032956958,0.097612462,0.002027571,0.141996862,0.079114524,1
0.032919483,0.029928862,0.022896884,0.006352484,0.022775137,0.001732349,0.029177322,0.012319925,1
0.001189379,0.008860507,0.00109581,8.11E-06,0.00112298,1.07E-06,0.001355471,0.006140037,1
0.557650733,0.013935861,0.566941426,0.021841824,0.562597757,0.2824496,0.564092801,0.021494681,1
0.031669762,0.001606478,0.024125118,0.00018841,0.023566733,0.004539907,0.024516405,0.003548476,1
0.110309962,0.021553041,0.107773058,0.002677023,0.11490497,0.008803487,0.114928919,0.049022776,1
0.045099146,0.069545593,0.074039865,0.000873983,0.0683997,0.5607413,0.054067331,0.062118632,1
0.423705471,0.327232294,0.579009052,0.06409407,0.576550183,0.96288216,0.465977305,0.34470711,1
0.029168961,0.055798682,0.016816843,0.010997772,0.016510505,0.002105534,0.03005125,0.029099327,1
0.416025741,0.54973555,0.432335046,0.91933614,0.436285464,0.5671122,0.418446061,0.774074466,1
0.154558002,0.036703737,0.125026586,0.020297885,0.123915764,0.001562536,0.162786028,0.013952375,1
0.07609561,0.017804204,0.072047238,0.000306249,0.072576626,0.002294838,0.076151446,0.025265441,1
0.096981747,0.004784584,0.077782284,0.00031352,0.07713619,0.004257858,0.094957918,0.084012728,1
0.099596621,0.055994119,0.152476441,0.006519198,0.159802848,0.36515874,0.111182073,0.06292993,1
0.004468568,0.02261514,0.00577431,0.000201046,0.00600581,0.000450909,0.005359457,0.028879495,1
0.005905478,0.067763982,0.003849717,0.001582384,0.004034855,0.000428617,0.006881957,0.042996414,1
0.078129816,0.357679982,0.064917098,0.73846424,0.063839074,0.004295051,0.075826489,0.182984025,1
0.972793255,0.279365903,0.966090046,0.47724944,0.966446042,0.91956604,0.971545535,0.100885404,1
0.411385771,0.145982984,0.446893788,0.29009092,0.441115839,0.6201333,0.44765395,0.36903223,1
0.169095974,0.018231609,0.140403428,0.000174582,0.132636447,0.003396154,0.164689092,0.074072202,1
0.244447363,0.050095691,0.235787008,3.71E-05,0.23181189,0.018346727,0.249309096,0.034199899,1
0.22986568,0.508477433,0.192368302,0.46601683,0.203334623,0.5966891,0.216355555,0.311215729,1
0.025324856,0.136062178,0.032441975,0.05026591,0.032332006,0.002776504,0.033217819,0.234640986,1
0.374066312,0.159806298,0.377040294,0.7338349,0.376760019,0.9210405,0.375883508,0.643092507,1
0.182631892,0.025213921,0.325577134,0.001561582,0.314271383,0.8366823,0.22740449,0.026345526,1
0.102758788,0.037342329,0.074122401,0.000751078,0.073318627,0.48666,0.110811736,0.011868026,1
0.108255629,0.103703439,0.132850329,0.3159762,0.129251408,0.003393173,0.125520542,0.111459416,1
0.003422863,0.033390698,0.005271144,0.002959311,0.005457243,0.00171572,0.003804301,0.045596675,1
0.110508716,0.01996482,0.093384024,5.33E-05,0.093873716,0.12052983,0.111995551,0.019328813,1
0.013535313,0.067185381,0.010638232,0.015551031,0.010281939,0.013777196,0.016322205,0.047224235,1
0.023149292,0.016587341,0.025268585,0.023043573,0.031812858,0.056465805,0.018033699,0.011642957,1
0.010943064,0.037507089,0.009940115,0.00055927,0.010168421,0.000129223,0.010819322,0.039043966,1
0.011450164,0.075509026,0.011604404,0.00582844,0.011306234,0.012445927,0.010609274,0.042469937,1
0.040949935,0.014769203,0.029355855,0.000475168,0.030531118,0.026917338,0.040484397,0.009201946,1
0.147074927,0.035058607,0.135960309,0.011478901,0.134617703,0.014690042,0.13093475,0.090124466,1
0.008083888,0.014732308,0.01607194,0.000130534,0.017282962,0.07023454,0.011515108,0.049726507,1
0.00374772,0.019204361,0.011179318,0.000331402,0.012898765,0.15661561,0.007944578,0.04930429,1
0.060817422,0.463333183,0.043438194,0.6323981,0.042649352,0.1889854,0.052554149,0.550295307,1
0.100389284,0.074902244,0.083785076,0.0716849,0.08303078,0.6491059,0.096697878,0.051559428,1
0.120304435,0.051891992,0.088355099,0.010351598,0.083523821,0.027131319,0.120576266,0.050146639,1
0.010408937,0.1506815,0.006891511,0.18834442,0.006770321,7.84E-05,0.009226255,0.128863666,1
0.053994377,0.059739557,0.036316306,0.0485847,0.039306472,0.004707813,0.041244764,0.055629207,1
0.005281484,0.010639865,0.005990604,0.000358582,0.006089553,0.05339223,0.005825205,0.027898383,1
0.01284519,0.026733123,0.018685578,9.45E-05,0.022876128,0.101777256,0.014921445,0.037858415,1
0.009112791,0.025051518,0.011514709,0.010252476,0.011475936,0.001319349,0.010918729,0.029731684,1
0.194949144,0.020681323,0.191038764,0.004821301,0.188061257,0.119074106,0.169995352,0.03167734,1
0.094505556,0.078012957,0.092452394,0.08760005,0.088780444,0.012471736,0.092327354,0.067846735,1
0.075754379,0.032591295,0.065600828,0.004020572,0.064353443,0.10346997,0.073466498,0.032274685,1
0.28011739,0.187764961,0.35035108,0.28257996,0.351311629,0.43340558,0.266496232,0.412378621,1
0.003599542,0.049485911,0.003530647,0.000886023,0.003415522,8.34E-07,0.003738783,0.022110332,1
0.096720494,0.049240638,0.100083426,0.004414797,0.096079084,0.1607557,0.101680564,0.050967786,1
0.041492462,0.081522861,0.025573901,0.000994742,0.024015017,0.006565929,0.040282116,0.123387889,1
0.095239211,0.046730553,0.065512887,0.008737326,0.061565364,0.006692469,0.096783101,0.043038678,1
0.012727018,0.008062906,0.011078551,0.000300407,0.011186087,0.001455545,0.01467147,0.049668607,1
0.362124157,0.225745723,0.511869593,0.10995066,0.508411402,0.19899702,0.461447673,0.115009493,1
0.513864177,0.016514062,0.451129538,0.001923919,0.446828352,0.0783031,0.513660991,0.018867432,1
0.924416817,0.158975941,0.934318783,0.5332827,0.937004172,0.3755749,0.93205758,0.216580133,1
0.50639209,0.50188482,0.489111553,0.68021667,0.502072482,0.65224004,0.554498341,0.495223247,1
0.021408077,0.029798784,0.013066406,0.020769179,0.013363816,0.017965913,0.017454777,0.019568565,1
0.002073101,0.003317722,0.002692557,0.000144482,0.002716383,0.008190453,0.002359459,0.001428706,1
0.065495722,0.039935299,0.064168258,0.000187576,0.064008133,0.000872672,0.064700469,0.0342172,1
0.290798542,0.02807632,0.190883043,0.009018123,0.187933673,0.031424046,0.256956184,0.016918358,1
0.319554068,0.025243899,0.313020088,0.004793704,0.317027129,0.267645,0.302318465,0.067832694,1
0.008480362,0.024668594,0.006615775,0.000655592,0.006297619,9.38E-05,0.007809193,0.021786845,1
0.048725735,0.070064675,0.068088743,0.013704002,0.065941568,0.041732788,0.049563394,0.044343385,1
0.193426145,0.019333683,0.165508281,0.005508065,0.168308821,0.03180659,0.172639313,0.021758708,1
0.534555135,0.063467638,0.505561725,0.16232002,0.502965513,0.48618102,0.532174217,0.372465601,1
0.026156007,0.010831934,0.023668505,0.000893772,0.022704561,0.003615737,0.029314078,0.013399914,1
0.017058191,0.021428897,0.014391785,0.000296414,0.013419418,0.001801193,0.014369116,0.053769517,1
0.389670965,0.08410299,0.399225392,0.045736253,0.401622085,0.20930511,0.405427543,0.07465932,1
0.602685942,0.210415402,0.572572143,0.87239945,0.575591648,0.26127577,0.554337778,0.306872209,1
0.01560787,0.044924989,0.015156486,0.000309348,0.014407015,0.01199919,0.017121134,0.006231586,1
0.111641373,0.053727973,0.103711259,0.00473547,0.10283984,0.8494369,0.138715943,0.376263989,1
0.486638206,0.068581266,0.450960893,0.1090256,0.446560455,0.6793176,0.462874565,0.218757427,1
0.186286773,0.168373223,0.16784169,0.71653265,0.166774943,0.060758173,0.179723242,0.188880188,1
0.015282463,0.029070482,0.012740675,0.001192689,0.012849671,0.39181358,0.01730466,0.069870002,1
0.010082058,0.004681652,0.008409928,0.001810253,0.008419696,0.008238912,0.012814999,0.003981333,1
0.01145925,0.043247359,0.006302098,0.000113368,0.005945655,0.04098499,0.008781039,0.034124594,1
0.006450518,0.00891313,0.008037221,0.000121355,0.00860776,0.08414012,0.005876663,0.011182711,1
0.079889933,0.040331056,0.07436026,0.008690119,0.073954418,0.007621288,0.082225475,0.058170473,1
